L1000046        ;2-10-2021;10:13:53;117422.545;560053.809;-0.79;0.01;0.01
L1000047        ;2-10-2021;10:13:54;117421.841;560053.839;-0.665;0.01;0.01
L1000048        ;2-10-2021;10:13:55;117421.167;560053.951;-0.572;0.01;0.01
L1000049        ;2-10-2021;10:13:56;117420.351;560054.246;-0.479;0.01;0.01
L1000050        ;2-10-2021;10:13:57;117419.769;560054.4;-0.392;0.01;0.01
L1000051        ;2-10-2021;10:13:58;117418.866;560054.668;-0.288;0.01;0.01
L1000052        ;2-10-2021;10:13:59;117417.961;560054.988;-0.15;0.01;0.01
L1000053        ;2-10-2021;10:14:00;117416.938;560055.264;-0.009;0.01;0.01
L1000054        ;2-10-2021;10:14:01;117415.911;560055.533;0.104;0.01;0.01
L1000055        ;2-10-2021;10:14:02;117414.882;560055.807;0.205;0.01;0.01
L1000056        ;2-10-2021;10:14:03;117413.881;560056.098;0.284;0.01;0.01
L1000057        ;2-10-2021;10:14:04;117412.809;560056.437;0.311;0.01;0.01
L1000058        ;2-10-2021;10:14:05;117411.714;560056.879;0.331;0.01;0.01
L1000059        ;2-10-2021;10:14:06;117410.612;560057.379;0.325;0.01;0.01
L1000060        ;2-10-2021;10:14:07;117409.503;560057.878;0.403;0.01;0.01
L1000061        ;2-10-2021;10:14:08;117408.422;560058.357;0.444;0.01;0.01
L1000062        ;2-10-2021;10:14:09;117407.387;560058.809;0.499;0.01;0.01
L1000063        ;2-10-2021;10:14:10;117406.337;560059.337;0.572;0.01;0.01
L1000064        ;2-10-2021;10:14:11;117405.301;560059.867;0.721;0.01;0.01
L1000065        ;2-10-2021;10:14:12;117404.579;560060.265;0.873;0.01;0.01
L1000066        ;2-10-2021;10:14:13;117403.997;560060.645;1.027;0.01;0.01
L1000067        ;2-10-2021;10:14:14;117403.168;560061.034;1.05;0.01;0.01
L1000068        ;2-10-2021;10:14:15;117402.369;560061.524;1.038;0.01;0.01
L1000069        ;2-10-2021;10:14:16;117401.267;560062.034;0.95;0.01;0.01
L1000070        ;2-10-2021;10:14:17;117400.104;560062.651;0.979;0.01;0.01
L1000071        ;2-10-2021;10:14:18;117398.975;560063.255;0.99;0.01;0.01
L1000072        ;2-10-2021;10:14:19;117397.859;560063.885;0.996;0.01;0.01
L1000073        ;2-10-2021;10:14:20;117396.811;560064.552;0.931;0.01;0.01
L1000074        ;2-10-2021;10:14:21;117395.677;560065.147;0.869;0.01;0.01
L1000075        ;2-10-2021;10:14:22;117394.52;560065.727;0.77;0.01;0.01
L1000076        ;2-10-2021;10:14:23;117393.294;560066.343;0.726;0.01;0.01
L1000077        ;2-10-2021;10:14:24;117392.168;560066.977;0.7;0.01;0.01
L1000078        ;2-10-2021;10:14:25;117391.054;560067.581;0.733;0.01;0.01
L1000079        ;2-10-2021;10:14:26;117389.924;560068.074;0.744;0.01;0.01
L1000080        ;2-10-2021;10:14:27;117388.724;560068.705;0.796;0.01;0.01
L1000081        ;2-10-2021;10:14:28;117387.79;560069.204;0.918;0.01;0.01
L300001         ;2-10-2021;10:39:52;116852.861;559513.315;-1.588;0.01;0.01
L300002         ;2-10-2021;10:39:53;116852.601;559513.614;-1.585;0.01;0.01
L300003         ;2-10-2021;10:39:54;116852.3;559514.031;-1.568;0.01;0.01
L300004         ;2-10-2021;10:39:55;116852.233;559514.325;-1.551;0.01;0.01
L300005         ;2-10-2021;10:39:56;116851.915;559514.66;-1.552;0.01;0.01
L300006         ;2-10-2021;10:39:57;116851.556;559515.096;-1.531;0.01;0.01
L300007         ;2-10-2021;10:39:58;116851.328;559515.479;-1.525;0.01;0.01
L300008         ;2-10-2021;10:39:59;116851.059;559516.036;-1.524;0.01;0.01
L300009         ;2-10-2021;10:40:00;116850.983;559516.468;-1.505;0.01;0.01
L300010         ;2-10-2021;10:40:01;116850.744;559516.813;-1.5;0.01;0.01
L300011         ;2-10-2021;10:40:02;116850.387;559517.481;-1.478;0.01;0.01
L300012         ;2-10-2021;10:40:03;116850.105;559517.866;-1.475;0.01;0.01
L300013         ;2-10-2021;10:40:04;116849.858;559518.322;-1.475;0.01;0.01
L300014         ;2-10-2021;10:40:05;116849.649;559518.794;-1.477;0.01;0.01
L300015         ;2-10-2021;10:40:06;116849.415;559519.467;-1.462;0.01;0.01
L300016         ;2-10-2021;10:40:07;116849.184;559519.955;-1.453;0.01;0.01
L300017         ;2-10-2021;10:40:08;116848.93;559520.37;-1.441;0.01;0.01
L300018         ;2-10-2021;10:40:09;116848.596;559521.026;-1.424;0.01;0.01
L300019         ;2-10-2021;10:40:10;116848.24;559521.424;-1.43;0.01;0.01
L300020         ;2-10-2021;10:40:11;116848.003;559521.994;-1.411;0.01;0.01
L300021         ;2-10-2021;10:40:12;116847.746;559522.482;-1.396;0.01;0.01
L300022         ;2-10-2021;10:40:13;116847.568;559523.048;-1.371;0.01;0.01
L300023         ;2-10-2021;10:40:14;116847.206;559523.676;-1.338;0.01;0.01
L300024         ;2-10-2021;10:40:15;116846.903;559524.059;-1.325;0.01;0.01
L300025         ;2-10-2021;10:40:16;116846.704;559524.503;-1.299;0.01;0.01
L300026         ;2-10-2021;10:40:17;116846.369;559525.123;-1.265;0.01;0.01
L300027         ;2-10-2021;10:40:18;116846.079;559525.496;-1.259;0.01;0.01
L300028         ;2-10-2021;10:40:19;116845.815;559526.129;-1.229;0.01;0.01
L300029         ;2-10-2021;10:40:20;116845.49;559526.853;-1.189;0.01;0.01
L300030         ;2-10-2021;10:40:21;116845.033;559527.363;-1.188;0.01;0.01
L300031         ;2-10-2021;10:40:22;116844.842;559527.909;-1.172;0.01;0.01
L300032         ;2-10-2021;10:40:23;116844.459;559528.568;-1.178;0.01;0.01
L300033         ;2-10-2021;10:40:24;116844.258;559529.234;-1.162;0.01;0.01
L300034         ;2-10-2021;10:40:25;116843.898;559529.896;-1.164;0.01;0.01
L300035         ;2-10-2021;10:40:26;116843.473;559530.486;-1.17;0.01;0.01
L300036         ;2-10-2021;10:40:27;116843.132;559531.039;-1.165;0.01;0.01
L300037         ;2-10-2021;10:40:28;116842.659;559531.616;-1.15;0.01;0.01
L300038         ;2-10-2021;10:40:29;116842.281;559532.256;-1.132;0.01;0.01
L300039         ;2-10-2021;10:40:30;116841.873;559532.869;-1.127;0.01;0.01
L300040         ;2-10-2021;10:40:31;116841.486;559533.522;-1.114;0.01;0.01
L300041         ;2-10-2021;10:40:32;116841.137;559534.158;-1.098;0.01;0.01
L300042         ;2-10-2021;10:40:33;116840.74;559534.685;-1.074;0.01;0.01
L300043         ;2-10-2021;10:40:34;116840.249;559535.317;-1.036;0.01;0.01
L300044         ;2-10-2021;10:40:35;116839.995;559535.909;-0.98;0.01;0.01
L300045         ;2-10-2021;10:40:36;116839.58;559536.571;-0.933;0.01;0.01
L300046         ;2-10-2021;10:40:37;116839.101;559537.329;-0.874;0.01;0.01
L300047         ;2-10-2021;10:40:38;116838.823;559537.808;-0.791;0.01;0.01
L300048         ;2-10-2021;10:40:39;116838.401;559538.45;-0.643;0.01;0.01
L300049         ;2-10-2021;10:40:40;116837.979;559539.246;-0.531;0.01;0.01
L300050         ;2-10-2021;10:40:41;116837.635;559539.887;-0.433;0.01;0.01
L300051         ;2-10-2021;10:40:42;116837.087;559540.627;-0.376;0.01;0.01
L300052         ;2-10-2021;10:40:43;116836.681;559541.341;-0.281;0.01;0.01
L300053         ;2-10-2021;10:40:44;116836.061;559542.179;-0.143;0.01;0.01
L300054         ;2-10-2021;10:40:45;116835.425;559543.124;-0.014;0.01;0.01
L300055         ;2-10-2021;10:40:46;116834.798;559544.18;0.108;0.01;0.01
L300056         ;2-10-2021;10:40:47;116834.219;559545.246;0.21;0.01;0.01
L300057         ;2-10-2021;10:40:48;116833.527;559546.339;0.29;0.01;0.01
L300058         ;2-10-2021;10:40:49;116832.706;559547.329;0.351;0.01;0.01
L300059         ;2-10-2021;10:40:50;116831.964;559548.348;0.257;0.01;0.01
L300060         ;2-10-2021;10:40:51;116831.163;559549.485;0.336;0.01;0.01
L300061         ;2-10-2021;10:40:52;116830.394;559550.518;0.383;0.01;0.01
L300062         ;2-10-2021;10:40:53;116829.536;559551.742;0.455;0.01;0.01
L300063         ;2-10-2021;10:40:54;116828.582;559552.835;0.556;0.01;0.01
L300064         ;2-10-2021;10:40:55;116827.853;559553.83;0.745;0.01;0.01
L300065         ;2-10-2021;10:40:56;116826.998;559554.884;0.992;0.01;0.01
L300066         ;2-10-2021;10:40:57;116826.311;559555.715;1.011;0.01;0.01
L300067         ;2-10-2021;10:40:58;116825.649;559556.612;1.08;0.01;0.01
L300068         ;2-10-2021;10:40:59;116824.796;559557.615;1.126;0.01;0.01
L300069         ;2-10-2021;0.445138889;116824.068;559558.576;1.089;0.01;0.01
L300070         ;2-10-2021;10:41:01;116823.268;559559.544;1.011;0.01;0.01
L300071         ;2-10-2021;10:41:02;116822.446;559560.626;1.139;0.01;0.01
L300072         ;2-10-2021;10:41:03;116821.806;559561.596;1.235;0.01;0.01
L300073         ;2-10-2021;10:41:04;116821.255;559562.614;1.236;0.01;0.01
L300074         ;2-10-2021;10:41:05;116820.479;559563.727;1.298;0.01;0.01
