# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,H,   DD,   FF,    T
  235,19890127,   19,  190,   82,   69
  235,19890127,   20,  200,   82,   67
  235,19890127,   21,  200,   67,   60
  235,19890127,   22,  190,   82,   60
  235,19890127,   23,  190,   72,   57
  235,19890127,   24,  190,   77,   56
  235,19890128,    1,  190,   72,   56
  235,19890128,    2,  190,   72,   56
  235,19890128,    3,  190,   82,   56
  235,19890128,    4,  200,   87,   58
  235,19890128,    5,  200,   87,   56
  235,19890128,    6,  200,   82,   51
  235,19890128,    7,  190,   93,   52
  235,19890128,    8,  200,   87,   49
  235,19890128,    9,  200,   82,   55
  235,19890128,   10,  210,   87,   65
  235,19890128,   11,  200,   93,   68
  235,19890128,   12,  210,   87,   75
  235,19890128,   13,  210,   72,   65
  235,19890128,   14,  220,   67,   72
  235,19890128,   15,  220,   62,   69
  235,19890128,   16,  220,   57,   71
  235,19890128,   17,  330,   67,   66
  235,19890128,   18,  350,   31,   65
  235,19890128,   19,  340,   21,   64
  235,19890128,   20,  340,   21,   63
  235,19890128,   21,  310,   15,   57
  235,19890128,   22,  260,   15,   30
  235,19890128,   23,  270,   21,   34
  235,19890128,   24,  250,   31,   37
  235,19890129,    1,  230,   15,   21
  235,19890129,    2,  260,   15,   16
  235,19890129,    3,  250,   10,    1
  235,19890129,    4,  280,   21,   12
  235,19890129,    5,  250,   15,    8
  235,19890129,    6,  250,   15,    8
  235,19890129,    7,  260,   15,    0
  235,19890129,    8,  240,   21,    2
  235,19890129,    9,  250,   31,   27
  235,19890129,   10,  220,   31,   60
  235,19890129,   11,  220,   57,   70
  235,19890129,   12,  230,   62,   73
  235,19890129,   13,  240,   67,   76
  235,19890129,   14,  240,   72,   75
  235,19890129,   15,  240,   67,   67
  235,19890129,   16,  240,   57,   62
  235,19890129,   17,  230,   57,   58
  235,19890129,   18,  240,   62,   55
  235,19890129,   19,  230,   57,   57
  235,19890129,   20,  230,   72,   60
  235,19890129,   21,  240,   67,   61
  235,19890129,   22,  240,   62,   60
  235,19890129,   23,  240,   67,   60
  235,19890129,   24,  250,   67,   65
  235,19890130,    1,  250,   67,   66
  235,19890130,    2,  240,   62,   62
  235,19890130,    3,  250,   62,   66
  235,19890130,    4,  250,   62,   65
  235,19890130,    5,  250,   51,   61
  235,19890130,    6,  250,   57,   63
  235,19890130,    7,  250,   57,   62
  235,19890130,    8,  260,   57,   62
  235,19890130,    9,  250,   51,   73
  235,19890130,   10,  260,   67,   80
  235,19890130,   11,  250,   62,   79
  235,19890130,   12,  250,   72,   84
  235,19890130,   13,  250,   72,   86
  235,19890130,   14,  260,   72,   87
  235,19890130,   15,  260,   57,   76
  235,19890130,   16,  260,   46,   72
  235,19890130,   17,  270,   46,   66
  235,19890130,   18,  260,   46,   66
  235,19890130,   19,  240,   26,   57
  235,19890130,   20,  250,   36,   67
  235,19890130,   21,  230,   41,   63
  235,19890130,   22,  230,   46,   66
  235,19890130,   23,  260,   46,   67
  235,19890130,   24,  260,   41,   65
  235,19890131,    1,  260,   36,   60
  235,19890131,    2,  260,   36,   58
  235,19890131,    3,  270,   26,   48
  235,19890131,    4,  270,   26,   42
  235,19890131,    5,  250,   21,   40
  235,19890131,    6,  250,   15,   55
  235,19890131,    7,  270,   15,   58
  235,19890131,    8,  230,   15,   59
  235,19890131,    9,  240,   15,   68
  235,19890131,   10,  240,   15,   76
  235,19890131,   11,  260,   26,   78
  235,19890131,   12,  260,   21,   79
  235,19890131,   13,  270,   26,   78
  235,19890131,   14,  280,   26,   77
  235,19890131,   15,  290,   21,   76
  235,19890131,   16,  990,    5,   73
  235,19890131,   17,  990,    5,   67
  235,19890131,   18,  990,    5,   65
  235,19890131,   19,  990,    5,   61
  235,19890131,   20,  140,   21,   60
  235,19890131,   21,  140,   21,   55
  235,19890131,   22,  130,   21,   43
  235,19890131,   23,  140,   26,   22
  235,19890131,   24,  130,   31,   11
  235,19890201,    1,  120,   31,   11
  235,19890201,    2,  130,   36,   16
  235,19890201,    3,  130,   41,   15
  235,19890201,    4,  140,   41,   13
  235,19890201,    5,  150,   36,   16
  235,19890201,    6,  160,   36,   19
  235,19890201,    7,  170,   41,   22
  235,19890201,    8,  190,   36,   27
  235,19890201,    9,  190,   36,   31
  235,19890201,   10,  220,   36,   34
  235,19890201,   11,  210,   46,   32
  235,19890201,   12,  210,   46,   32
  235,19890201,   13,  220,   51,   35
  235,19890201,   14,  220,   62,   34
  235,19890201,   15,  220,   57,   37
  235,19890201,   16,  250,   51,   41
  235,19890201,   17,  230,   57,   44
  235,19890201,   18,  220,   51,   42
  235,19890201,   19,  230,   62,   40
  235,19890201,   20,  260,   51,   38
  235,19890201,   21,  230,   57,   39
  235,19890201,   22,  240,   46,   41
  235,19890201,   23,  240,   41,   38
  235,19890201,   24,  240,   41,   39
  235,19890202,    1,  240,   46,   39
  235,19890202,    2,  240,   31,   40
  235,19890202,    3,  220,   36,   39
  235,19890202,    4,  210,   36,   37
  235,19890202,    5,  210,   31,   38
  235,19890202,    6,  160,   31,   25
  235,19890202,    7,  170,   41,   23
  235,19890202,    8,  180,   41,   22
  235,19890202,    9,  180,   36,   25
  235,19890202,   10,  170,   46,   30
  235,19890202,   11,  180,   46,   36
  235,19890202,   12,  200,   67,   48
  235,19890202,   13,  200,   67,   50
  235,19890202,   14,  210,   67,   46
  235,19890202,   15,  210,   62,   47
  235,19890202,   16,  210,   62,   46
  235,19890202,   17,  210,   57,   44
  235,19890202,   18,  220,   62,   50
  235,19890202,   19,  230,   67,   49
  235,19890202,   20,  230,   82,   50
  235,19890202,   21,  200,   77,   40
  235,19890202,   22,  200,   82,   33
  235,19890202,   23,  210,   72,   38
  235,19890202,   24,  210,   77,   46
  235,19890203,    1,  210,   77,   49
  235,19890203,    2,  220,   82,   57
  235,19890203,    3,  220,   82,   55
  235,19890203,    4,  210,   77,   53
  235,19890203,    5,  210,   77,   54
  235,19890203,    6,  210,   77,   50
  235,19890203,    7,  210,   77,   51
  235,19890203,    8,  210,   82,   51
  235,19890203,    9,  210,   87,   59
  235,19890203,   10,  210,   87,   55
  235,19890203,   11,  200,   82,   57
  235,19890203,   12,  210,   98,   66
  235,19890203,   13,  210,   87,   67
  235,19890203,   14,  220,   87,   64
  235,19890203,   15,  220,   93,   58
  235,19890203,   16,  210,   87,   56
  235,19890203,   17,  210,   93,   54
  235,19890203,   18,  210,   98,   56
  235,19890203,   19,  200,   87,   58
  235,19890203,   20,  210,   87,   56
  235,19890203,   21,  210,   82,   55
  235,19890203,   22,  200,   82,   52
  235,19890203,   23,  210,   87,   54
  235,19890203,   24,  200,   82,   52
  235,19890204,    1,  210,   82,   51
  235,19890204,    2,  200,   82,   54
  235,19890204,    3,  200,   87,   51
  235,19890204,    4,  200,   87,   51
  235,19890204,    5,  210,   87,   56
  235,19890204,    6,  210,   93,   61
  235,19890204,    7,  200,   87,   59
  235,19890204,    8,  210,   98,   60
  235,19890204,    9,  210,   98,   58
  235,19890204,   10,  210,  103,   60
  235,19890204,   11,  210,  108,   64
  235,19890204,   12,  210,  123,   62
  235,19890204,   13,  210,  118,   56
  235,19890204,   14,  210,  118,   52
  235,19890204,   15,  200,  118,   52
  235,19890204,   16,  200,  113,   51
  235,19890204,   17,  200,  123,   52
  235,19890204,   18,  200,  118,   52
  235,19890204,   19,  200,  123,   55
  235,19890204,   20,  200,  123,   59
  235,19890204,   21,  210,  134,   63
  235,19890204,   22,  200,  139,   67
  235,19890204,   23,  210,  149,   69
  235,19890204,   24,  210,  144,   65
  235,19890205,    1,  210,  134,   66
  235,19890205,    2,  220,  123,   73
  235,19890205,    3,  260,   77,   80
  235,19890205,    4,  250,   77,   79
  235,19890205,    5,  270,   93,   75
  235,19890205,    6,  260,   77,   68
  235,19890205,    7,  280,   98,   65
  235,19890205,    8,  270,   93,   65
  235,19890205,    9,  280,   93,   70
  235,19890205,   10,  280,   82,   76
  235,19890205,   11,  270,   77,   80
  235,19890205,   12,  260,   72,   80
  235,19890205,   13,  260,   77,   79
  235,19890205,   14,  250,   57,   78
  235,19890205,   15,  240,   57,   73
  235,19890205,   16,  230,   46,   66
  235,19890205,   17,  210,   46,   59
  235,19890205,   18,  220,   62,   62
  235,19890205,   19,  210,   62,   62
  235,19890205,   20,  220,   67,   70
  235,19890205,   21,  220,   77,   73
  235,19890205,   22,  210,   82,   75
  235,19890205,   23,  220,   87,   80
  235,19890205,   24,  220,   87,   79
  235,19890206,    1,  230,   82,   78
  235,19890206,    2,  220,   93,   82
  235,19890206,    3,  230,   98,   81
  235,19890206,    4,  220,  103,   81
  235,19890206,    5,  230,  103,   83
  235,19890206,    6,  220,   93,   80
  235,19890206,    7,  230,  103,   88
  235,19890206,    8,  220,  103,   86
  235,19890206,    9,  220,   98,   89
  235,19890206,   10,  230,  103,   90
  235,19890206,   11,  210,   98,   92
  235,19890206,   12,  220,  118,   93
  235,19890206,   13,  210,  108,   93
  235,19890206,   14,  210,  108,   97
  235,19890206,   15,  210,   93,   92
  235,19890206,   16,  210,  103,   88
  235,19890206,   17,  220,  103,   86
  235,19890206,   18,  210,   93,   82
  235,19890206,   19,  210,  108,   81
  235,19890206,   20,  210,   87,   78
  235,19890206,   21,  210,   98,   78
  235,19890206,   22,  220,   77,   82
  235,19890206,   23,  220,   93,   81
  235,19890206,   24,  220,  103,   82
  235,19890207,    1,  220,   87,   79
  235,19890207,    2,  220,   87,   78
  235,19890207,    3,  210,   77,   71
  235,19890207,    4,  210,   93,   77
  235,19890207,    5,  210,   93,   76
  235,19890207,    6,  210,  103,   79
  235,19890207,    7,  210,   98,   77
  235,19890207,    8,  210,   98,   76
  235,19890207,    9,  210,  108,   83
  235,19890207,   10,  220,  108,   87
  235,19890207,   11,  220,  108,   86
  235,19890207,   12,  220,  118,   86
  235,19890207,   13,  220,  113,   89
  235,19890207,   14,  210,  113,   85
  235,19890207,   15,  210,  108,   82
  235,19890207,   16,  220,   82,   76
  235,19890207,   17,  220,   87,   74
  235,19890207,   18,  220,   82,   72
  235,19890207,   19,  220,   87,   74
  235,19890207,   20,  230,   77,   73
  235,19890207,   21,  220,   72,   71
  235,19890207,   22,  230,   62,   72
  235,19890207,   23,  220,   46,   67
  235,19890207,   24,  250,   36,   61
  235,19890208,    1,  230,   26,   50
  235,19890208,    2,  210,   41,   56
  235,19890208,    3,  210,   51,   62
  235,19890208,    4,  210,   46,   61
  235,19890208,    5,  200,   51,   56
  235,19890208,    6,  210,   51,   57
  235,19890208,    7,  200,   36,   46
  235,19890208,    8,  190,   36,   42
  235,19890208,    9,  180,   26,   53
  235,19890208,   10,  180,   46,   74
  235,19890208,   11,  200,   41,   90
  235,19890208,   12,  220,   46,   84
  235,19890208,   13,  230,   36,   87
  235,19890208,   14,  210,   31,   88
  235,19890208,   15,  210,   26,   84
  235,19890208,   16,  210,    5,   73
  235,19890208,   17,  170,    5,   60
  235,19890208,   18,  190,   10,   47
  235,19890208,   19,  140,   15,   48
  235,19890208,   20,  190,   26,   11
  235,19890208,   21,  160,   26,   27
  235,19890208,   22,  120,   15,   10
  235,19890208,   23,  120,   26,   38
  235,19890208,   24,  120,   31,   38
  235,19890209,    1,  130,   31,   35
  235,19890209,    2,  130,   31,   36
  235,19890209,    3,  120,   21,   29
  235,19890209,    4,  110,   36,   32
  235,19890209,    5,  110,   15,   30
  235,19890209,    6,  120,   26,   24
  235,19890209,    7,  130,   21,   23
  235,19890209,    8,  130,   21,   19
  235,19890209,    9,  130,   41,   27
  235,19890209,   10,  140,   46,   42
  235,19890209,   11,  130,   41,   65
  235,19890209,   12,  130,   46,   84
  235,19890209,   13,  130,   46,   92
  235,19890209,   14,  110,   41,   94
  235,19890209,   15,  110,   46,   84
  235,19890209,   16,  120,   41,   80
  235,19890209,   17,  110,   51,   69
  235,19890209,   18,  130,   36,   66
  235,19890209,   19,  130,   46,   55
  235,19890209,   20,  140,   36,   46
  235,19890209,   21,  130,   41,   46
  235,19890209,   22,  140,   51,   45
  235,19890209,   23,  170,   21,   32
  235,19890209,   24,  150,   36,   31
  235,19890210,    1,  150,   26,   26
  235,19890210,    2,  130,   15,   22
  235,19890210,    3,  130,   26,   21
  235,19890210,    4,  130,   15,   18
  235,19890210,    5,  140,   21,   17
  235,19890210,    6,  150,   26,   14
  235,19890210,    7,  150,   31,    8
  235,19890210,    8,  160,   41,   13
  235,19890210,    9,  160,   36,   21
  235,19890210,   10,  170,   36,   39
  235,19890210,   11,  170,   31,   60
  235,19890210,   12,  190,   41,   74
  235,19890210,   13,  200,   36,   94
  235,19890210,   14,  200,   46,   87
  235,19890210,   15,  200,   31,   90
  235,19890210,   16,  160,   21,   84
  235,19890210,   17,  150,   31,   58
  235,19890210,   18,  160,   31,   45
  235,19890210,   19,  170,   26,   34
  235,19890210,   20,  180,   26,   23
  235,19890210,   21,  180,   31,   19
  235,19890210,   22,  210,   26,   30
  235,19890210,   23,  190,   36,   38
  235,19890210,   24,  200,   36,   30
  235,19890211,    1,  200,   36,   41
  235,19890211,    2,  200,   36,   63
  235,19890211,    3,  210,   41,   70
  235,19890211,    4,  210,   57,   69
  235,19890211,    5,  220,   41,   67
  235,19890211,    6,  250,   26,   66
  235,19890211,    7,  270,   31,   65
  235,19890211,    8,  260,   26,   50
  235,19890211,    9,  240,   41,   70
  235,19890211,   10,  230,   51,   78
  235,19890211,   11,  230,   62,   80
  235,19890211,   12,  240,   67,   84
  235,19890211,   13,  230,   62,   84
  235,19890211,   14,  220,   67,   83
  235,19890211,   15,  210,   67,   78
  235,19890211,   16,  210,   62,   70
  235,19890211,   17,  200,   62,   47
  235,19890211,   18,  200,   67,   51
  235,19890211,   19,  200,   72,   57
  235,19890211,   20,  210,   77,   65
  235,19890211,   21,  210,   93,   68
  235,19890211,   22,  210,   82,   66
  235,19890211,   23,  210,   82,   66
  235,19890211,   24,  220,   82,   69
  235,19890212,    1,  210,   87,   71
  235,19890212,    2,  230,   87,   74
  235,19890212,    3,  230,   98,   65
  235,19890212,    4,  230,  108,   68
  235,19890212,    5,  230,   93,   70
  235,19890212,    6,  240,   98,   73
  235,19890212,    7,  240,   77,   75
  235,19890212,    8,  270,   72,   75
  235,19890212,    9,  260,   67,   75
  235,19890212,   10,  260,   67,   74
  235,19890212,   11,  260,   67,   77
  235,19890212,   12,  260,   77,   77
  235,19890212,   13,  270,   82,   75
  235,19890212,   14,  270,  103,   78
  235,19890212,   15,  280,  108,   75
  235,19890212,   16,  280,  103,   71
  235,19890212,   17,  280,   98,   65
  235,19890212,   18,  270,   77,   64
  235,19890212,   19,  280,   93,   67
  235,19890212,   20,  290,   82,   68
  235,19890212,   21,  290,   87,   70
  235,19890212,   22,  290,  103,   63
  235,19890212,   23,  300,   87,   59
  235,19890212,   24,  300,   67,   62
  235,19890213,    1,  300,   57,   55
  235,19890213,    2,  300,   62,   54
  235,19890213,    3,  310,   41,   53
  235,19890213,    4,  290,   41,   44
  235,19890213,    5,  280,   41,   41
  235,19890213,    6,  260,   41,   36
  235,19890213,    7,  250,   36,   30
  235,19890213,    8,  220,   31,   39
  235,19890213,    9,  210,   51,   60
  235,19890213,   10,  210,   82,   60
  235,19890213,   11,  200,   98,   63
  235,19890213,   12,  200,  103,   63
  235,19890213,   13,  190,  113,   69
  235,19890213,   14,  190,  129,   70
  235,19890213,   15,  200,  123,   68
  235,19890213,   16,  210,  144,   62
  235,19890213,   17,  200,  144,   59
  235,19890213,   18,  200,  154,   62
  235,19890213,   19,  200,  139,   66
  235,19890213,   20,  220,  129,   75
  235,19890213,   21,  260,  113,   83
  235,19890213,   22,  270,  144,   72
  235,19890213,   23,  270,  144,   72
  235,19890213,   24,  270,  154,   70
  235,19890214,    1,  290,  170,   62
  235,19890214,    2,  290,  165,   51
  235,19890214,    3,  300,  165,   63
  235,19890214,    4,  300,  175,   69
  235,19890214,    5,  310,  175,   68
  235,19890214,    6,  310,  159,   67
  235,19890214,    7,  310,  129,   67
  235,19890214,    8,  310,  129,   63
  235,19890214,    9,  310,  123,   66
  235,19890214,   10,  310,  134,   69
  235,19890214,   11,  310,  118,   74
  235,19890214,   12,  320,  113,   76
  235,19890214,   13,  300,  108,   79
  235,19890214,   14,  290,   93,   75
  235,19890214,   15,  280,   93,   71
  235,19890214,   16,  280,   98,   65
  235,19890214,   17,  280,   82,   59
  235,19890214,   18,  270,   67,   58
  235,19890214,   19,  260,   72,   58
  235,19890214,   20,  250,   67,   59
  235,19890214,   21,  240,   72,   63
  235,19890214,   22,  230,   82,   66
  235,19890214,   23,  230,   87,   67
  235,19890214,   24,  220,   93,   69
  235,19890215,    1,  230,  103,   70
  235,19890215,    2,  230,  103,   71
  235,19890215,    3,  220,   98,   72
  235,19890215,    4,  230,   98,   74
  235,19890215,    5,  220,  103,   74
  235,19890215,    6,  230,  108,   76
  235,19890215,    7,  230,  118,   78
  235,19890215,    8,  240,  123,   82
  235,19890215,    9,  230,  129,   82
  235,19890215,   10,  230,  144,   88
  235,19890215,   11,  230,  139,   87
  235,19890215,   12,  230,  123,   86
  235,19890215,   13,  230,  129,   88
  235,19890215,   14,  230,  118,   87
  235,19890215,   15,  240,  118,   78
  235,19890215,   16,  300,   77,   66
  235,19890215,   17,  270,   67,   65
  235,19890215,   18,  270,   67,   60
  235,19890215,   19,  290,   67,   58
  235,19890215,   20,  270,   67,   59
  235,19890215,   21,  280,   77,   60
  235,19890215,   22,  270,   98,   59
  235,19890215,   23,  280,  103,   56
  235,19890215,   24,  270,  113,   56
  235,19890216,    1,  280,  103,   54
  235,19890216,    2,  270,  113,   55
  235,19890216,    3,  280,  108,   50
  235,19890216,    4,  270,  103,   50
  235,19890216,    5,  280,  113,   53
  235,19890216,    6,  280,  108,   49
  235,19890216,    7,  270,  103,   49
  235,19890216,    8,  270,  103,   51
  235,19890216,    9,  280,  113,   54
  235,19890216,   10,  300,  123,   45
  235,19890216,   11,  300,   72,   47
  235,19890216,   12,  320,   77,   41
  235,19890216,   13,  300,   82,   41
  235,19890216,   14,  310,   72,   36
  235,19890216,   15,  300,   77,   41
  235,19890216,   16,  290,   51,   35
  235,19890216,   17,  300,   77,   35
  235,19890216,   18,  300,   57,   29
  235,19890216,   19,  300,   67,   30
  235,19890216,   20,  260,   21,    7
  235,19890216,   21,  280,   51,   25
  235,19890216,   22,  310,   36,   27
  235,19890216,   23,  290,   21,   13
  235,19890216,   24,  280,   15,    1
  235,19890217,    1,  260,    5,    6
  235,19890217,    2,  270,   10,    7
  235,19890217,    3,  170,   21,   -4
  235,19890217,    4,  160,   21,   -3
  235,19890217,    5,  150,   26,    1
  235,19890217,    6,  160,   26,   -9
  235,19890217,    7,  170,   31,   -9
  235,19890217,    8,  160,   31,    0
  235,19890217,    9,  160,   41,   11
  235,19890217,   10,  160,   57,   22
  235,19890217,   11,  150,   62,   29
  235,19890217,   12,  150,   57,   28
  235,19890217,   13,  150,   67,   37
  235,19890217,   14,  160,   67,   45
  235,19890217,   15,  170,   72,   33
  235,19890217,   16,  160,   62,   30
  235,19890217,   17,  140,   67,   24
  235,19890217,   18,  140,   72,   25
  235,19890217,   19,  130,   72,   24
  235,19890217,   20,  130,   72,   28
  235,19890217,   21,  140,   67,   33
  235,19890217,   22,  150,   57,   40
  235,19890217,   23,  180,   57,   60
  235,19890217,   24,  210,   77,   71
  235,19890218,    1,  200,   82,   73
  235,19890218,    2,  200,   87,   72
